_id,detail,discount,link,oldprice,press,price,title 
p25195432,☆跟《摆渡人》一起入选 欧美青少年必读图书 ☆全美书店平均 4.6 颗星高分推荐 ☆《今日美国》《出版人周刊》等欧美数十家媒体一致盛赞 ☆女孩丽芙赶往一场甜蜜的约会，却不知道危险也等在那里；而在她死后发现的一切，远比死亡本身更恐惧。 ☆随书附赠精美书签 ☆平静之下隐藏暗流，善意之后便是邪恶。午夜时分，究竟是谁让我们不寒而栗？ 重磅推荐： 《摆渡人》：畅销欧美 33 个国家，荣获多项图书大奖。如果命运是一条孤独的河流，谁会是你灵魂的摆渡人？ 《摆渡人 2 重返荒原》：百万畅销心灵治愈小说《摆渡人》第二季！每一个镌刻着爱与善意的灵魂，都会成为我们生命中的摆渡人。内附精美插图 作者中英文签章 《知更鸟女孩 3 神秘人》：经典畅销书《知更鸟女孩》第三季，震撼全美数百万读者的悬爱之书！也许, (5折) ,http://product.dangdang.com/25195432.html,¥39.80,百花洲文艺出版社,¥19.90, 是谁杀了我（跟《摆渡人》一起入选“欧美青少年必读图书”全美书店平均4.6颗星高分推荐 ，在她死后发现的一切，远比死亡本
p23298637,爱恨情仇，始自本然之爱。 三个少年的无常青春，因果运命之遽变吊诡。 家族生命的倔强和衰颓，懵懂青春的形态和变态，局促现实的尴尬和纠结。 一宗荷尔蒙气味刺鼻的强奸案，战栗地歌吟着那个时代的历史，演绎出无尽的留连在香椿树街的罪恶渊薮。 苏童以温婉、沉实、内敛的耐心，谐戏于叙述一个时代生活的惶惑、脆弱和逼仄。 转型时期的社会乱象、个体窘境以及国民精神紊乱的荒诞特征，独有的少年笔意植入不同人物的心理视角，揭示生活世相的内核。 保润、柳生、小仙女之间的爱恨情仇，从本然之爱开始，以悲剧贯穿终了是《黄雀记》的故事主线。遽变并吊诡的是这三位少年间的危险关系，无常青春。一宗荷尔蒙气味刺鼻的强奸案，战栗地歌吟着那个时代的历史，还演绎出无尽的留连在香椿树街的罪恶渊薮。, (5折) ,http://product.dangdang.com/23298637.html,¥37.00,作家出版社,¥18.50, 黄雀记（苏童长篇小说，2015年茅盾文学奖获奖作品）
p20988857,影响历史的百部经典之一 乡愁诗人 余光中先生简体中文译本首次面世诗情译笔释重压之下的优雅风度。 可是人不能认输，人可以毁灭，但不能屈服。 ★ 点击购买更多名著 ：★ 名著名家名译，省心省力省钱 ★, (7.52折) ,http://product.dangdang.com/20988857.html,¥25.00,译林出版社,¥18.80, 老人与海
p25162358,你青春里所有的疑惑，都曾是我的问题。 认识刘同之前，知道他写散文，写他自己，写身边朋友，真诚，真实，感动不少人。没想到，初次合作，他却说，要写小说。长篇。一个他想了多年的故事。 难不成，虚构的？心下暗惊。毕竟，文体之于作者，如兵器之于侠士。磨合久了，浑然一体。散文转小说，真实转虚构，好似林冲挥板斧，李逵抡大锤，难度高，风险大。 不过，他早已开写，拦不住，只好等。 稿子分数批，每批数万字，陆续到齐。看不到一半，一拍大腿，飙句脏话，心踏实了。除去主人公，其他好像都是 真 的。而主人公 郝回归，虽不叫 刘同 ，却依旧是他自己。 另一个他。 当年毕业，爸妈希望稳定，所以他考到了教师资格。虽然*终进了传媒，从 刘经理 做到 刘副总 ，他却常想，如果那时走另一条路，又会, (7.12折) ,http://product.dangdang.com/25162358.html,¥42.00,北京联合出版有限公司,¥29.90, 我在未来等你（刘同2017全新力作）
p25216996,, (6.71折) ,http://product.dangdang.com/25216996.html,¥195.00,人民文学出版社,¥130.70, 水浒传（四大名著珍藏版）（1-9年级必读书单）
p23752223,《源氏物语》产生的时代，是藤原道长执政下平安王朝贵族社会全盛时期。这个时期，平安京的上层贵族恣意享乐，表面上一派太平盛世，实际上却充满着极其复杂而尖锐的矛盾。《源氏物语》正是以这段历史为背景，通过主人公源氏的生活经历和爱情故事，描写了当时贵族社会的腐败政治和淫逸生活，以典型的艺术形象，真实地反映了这个时代的面貌和特征。《源氏物语》全书共五十四回，近百万字。故事涉及三代，经历七十余年，其中主要是上层贵族，也有下层贵族，乃至宫廷侍女、平民百姓。作者紫式部深入探索了不同人物的丰富多彩的性格特色和曲折复杂的内心世界，描写得细致入微，使其各具有鲜明个性，富有艺术感染力。《源氏物语》开辟了日本物语文学的新道路，使日本古典现实主义文学达到一个新的高峰。, (7.84折) ,http://product.dangdang.com/23752223.html,¥75.00,人民文学出版社,¥58.80, 源氏物语（精装版）
p23816437,推荐一：《小王子》已经连续卖了72年，被翻译成100多种语言。是继《圣经》之后，深受读者喜欢的童话哲学书。是世界上流传甚广，影响甚大的童话之一。 推荐二：本书翻译态度严谨，根据1945年版的法文原版为蓝本进行翻译，语言生动、流畅，富有童真。此外，还附有英文原版，原汁原味，方便英语爱好者的阅读，是一本值得人们品读和珍藏的文学作品。 推荐三：读过此书的每一个人都可以以自己的方式来体会到书中深远的柔情和哲理。 推荐四：法国传奇作家写就的 世界闻名的童话 ，写给孩子，也写给所有 起先都是孩子 的大人。整部童话，文字干净，形式简洁，甚至有些简单。它是一本可以在孩童时听妈妈读的书，也是一本可以在青春芳华时和恋人一起读的书，更是一本可以在任何年龄体验纯真之爱而阅读的书。 推荐五：你, (5折) ,http://product.dangdang.com/23816437.html,¥29.80,中国华侨出版社,¥14.90, 小王子（作者诞辰115周年双语珍藏版）
p25068051,高晓松 晓说 强力推荐，鲁迅、张爱玲心中的 原貌红楼梦 。综合百余年红学研究成果，脂本全新精校，在字词、文本结构、语言风格上全面恢复作者原笔文字。不用再读那么多版本，就能真正读懂《红楼梦》。 本版正文的编校历时三年，前80回据脂本全新精校，以程高本后四十回补足全文。吸纳近几十年来重要的红学研究成果，参考了几个有代表性的当代校本，博采众长的同时，也作了大量的勘误。在字词、文本结构、语言风格上全面恢复作者原笔文字。是《红楼梦》226年出版史上的又一次重大突破。 读红楼必读脂批，读懂并解密红楼的钥匙，本版精选对当今读者真正有价值的脂批、配合简明注释及图解、工笔风格的精美大观园全图、功能性书签，都为了能让当今的读者更轻松地阅读，更容易地理解 原貌红楼梦 的精髓。 附赠精美实用书签。, (7.13折) ,http://product.dangdang.com/25068051.html,¥88.00,三秦出版社,¥62.70, 红楼梦（全二册）（无障碍阅读无删节“原貌红楼梦”，脂本精校，增选脂批，全注释、图解、精美大观园鸟瞰图）
p24201800,"★全球销量突破1000万册，简体中文版销量突破30万册,版权转售近50个国家和地区 ★ 囊括全美青少年*图书、美国青少年图书馆协会*小说、《科克斯书评》*青少年书籍等十多项大奖 ★根据 移动迷宫 改编的电影揽获全球50多个国家和地区票房冠军，系列第三部电影《死亡解药》2018年初盛大上映 ★ 一座精心设计的迷宫，一群奋力求生的少年，一份永不放弃的誓言", (5折) ,http://product.dangdang.com/24201800.html,¥175.00,接力出版社,¥87.50, 移动迷宫（珍藏版）（全5册）
p23769541,★ 欧洲文学史上的一部现实主义巨著。 ★ 薄伽丘很值得阅读的经典名著。 ★ 意大利评论界把薄伽丘的《十日谈》和但丁的《神曲》相媲美，称之为《人曲》。 新书推荐： 《忏悔录》（上下册全集，陈筱卿经典全译本，卢梭剖析灵魂的自传体小说丰碑）一部因真诚而伟大的精神自传，发自肺腑，深入骨髓。托尔斯泰称 卢梭是十八世纪全世界的良心。 名家翻译 详细注释 全集！, (5折) ,http://product.dangdang.com/23769541.html,¥25.00,作家出版社,¥12.50, 十日谈（与但丁《神曲》齐名，影响莎士比亚的世界名著）
p25247630,◆本书改编的历史大剧《天下长安》由张涵予、李雪健、秦俊杰、舒畅、韩栋等主演，预计今年上映！ ◆梁文道《开卷八分钟》节目连续两期推荐！ ◆《智取威虎山》《一号目标》编剧董哲经典力作！ ◆扑朔迷离！层层解读玄武门风云突变的疑点细节，条条理析李世民名垂千古的曲折历程。 ◆遍查《新唐书》《旧唐书》《资治通鉴》，在史料记载中的诸多疑点之上进行了大量比对和反复推敲，全景还原李世民从玄武门的腥风血雨，走向唐太宗千古一帝的每一个细节！ 推荐您购买读客其他畅销书：, (5折) ,http://product.dangdang.com/25247630.html,¥59.90,人民日报出版社,¥29.90, 李世民：从玄武门到天下长安（改编历史大剧《天下长安》即将上映！）
p1278001460,, (5.52折) ,http://product.dangdang.com/1278001460.html,¥107.00,unknow,¥59.00, 世界名著4册 欧亨利短篇小说集精选 契诃夫短篇小说精选 莫泊桑短篇小说精选 莎士比亚悲剧喜剧集共4册精装 王永年 汝龙
p23516349,《秒速五厘米》《言叶之庭》 新海诚导演之梦幻成名作。新的诠释，新的色彩。, (5折) ,http://product.dangdang.com/23516349.html,¥35.00,上海译文出版社,¥17.50," 她和她的猫（《秒速五厘米》《言叶之庭》新海诚导演之梦幻成名作, 新的诠释,新的色彩！）"
p25118338,重启人 ★ 五年前，我死了。 178 分钟之后，我重新醒来。如果明天太阳照常升起，那么希望将永不会死去。 ★ 畅销欧美十几个国家，口碑媲美《饥饿游戏》《分歧者》，不输《摆渡人》《偷影子的人》的人性救赎之作。 ★ 二十世纪福克斯公司已抢下该书的电影版权，由《泰坦尼克号》《阿凡达》制作人等热血监制。 ★ 被评为 GoodReads 网站深受欢迎的青少年小说，美国书商协会青少年自选好书，美国青少年图书馆协会必读书等。 ★艾米 亭特拉获得拉丁美洲*受瞩目的新人作家 Top10 奖项。 ★ 科幻与人性的完美结合。在生与死之间，要权衡生命、自由与爱，他们究竟该如何选择？ ★ 封面插画十分出彩，设计极具科幻感，色彩和线条搭配得完美无缺，充满想象力。 重启人：终结篇 ★ 五年前，我死了。178分钟之后，我重新醒来。每个人, (5折) ,http://product.dangdang.com/25118338.html,¥75.80,百花洲文艺出版社,¥37.90, 重启人套装（全两册）
p24165610,, (7.84折) ,http://product.dangdang.com/24165610.html,¥36.00,上海译文出版社,¥28.20, 世界尽头与冷酷仙境(新版)(村上春树文集）
p24166883,◆2016惊艳美国文坛的传奇处女作！企鹅总编辑只读10页就惊为天人！ ◆《时代周刊》2016上半年小说桂冠，美国独立书商超级畅销书，美国NPR 2016年度图书，《华盛顿邮报》2016年度明星小说，苹果iBooks 2016年度人气小说，《时尚芭莎》2016年度魅力图书，BuzzFeed 2016年小说桂冠，《时尚先生》2016年小说桂冠。 ◆我的野心那么大，只有繁华的都市才装得下。 ◆《你要像喜欢甜一样喜欢苦》的出版本身就是一个传奇 餐厅服务生丹勒写了本小说，她得知一位常客是出版人，就把作品拿给他看。出版人只读了10页，当即决定签下这部作品。 此人其实是企鹅兰登出版集团的总编辑！当天，服务生丹勒收到一份50万美金的合同。 《你要像喜欢甜一样喜欢苦》2016年5月上市，不到一个月，便被《时代周刊》评为2016上半年文学小说桂冠，两个月内累计加印9次，年底又入, (5折) ,http://product.dangdang.com/24166883.html,¥42.00,江苏文艺出版社,¥21.00, 你要像喜欢甜一样喜欢苦（惊艳美国文坛的传奇处女作！）
